"icd10cm","icd9cm","flags","approximate","no_map","combination","scenario","choice_list"
"0SP30AZ","8019","10000",1,0,0,0,0
"0SP30JZ","8009","10000",1,0,0,0,0
"0SP30KZ","8019","10000",1,0,0,0,0
"0SP330Z","8019","10000",1,0,0,0,0
"0SP333Z","8019","10000",1,0,0,0,0
"0SP334Z","8019","10000",1,0,0,0,0
"0SP337Z","8019","10000",1,0,0,0,0
"0SP338Z","8457","10000",1,0,0,0,0
"0SP33AZ","8019","10000",1,0,0,0,0
"0SP33JZ","8009","10000",1,0,0,0,0
"0SP33KZ","8019","10000",1,0,0,0,0
"0SP340Z","8019","10000",1,0,0,0,0
"0SP343Z","8019","10000",1,0,0,0,0
"0SP344Z","8019","10000",1,0,0,0,0
"0SP347Z","8019","10000",1,0,0,0,0
"0SP348Z","8457","10000",1,0,0,0,0
"0SP34AZ","8019","10000",1,0,0,0,0
"0SP34JZ","8009","10000",1,0,0,0,0
"0SP34KZ","8019","10000",1,0,0,0,0
"0SP3X0Z","9789","10000",1,0,0,0,0
"0SP3X3Z","9789","10000",1,0,0,0,0
"0SP3X4Z","9789","10000",1,0,0,0,0
"0SP400Z","8019","10000",1,0,0,0,0
"0SP403Z","8019","10000",1,0,0,0,0
"0SP407Z","8019","10000",1,0,0,0,0
"0SP40JZ","8009","10000",1,0,0,0,0
"0SP40KZ","8019","10000",1,0,0,0,0
"0SP430Z","8019","10000",1,0,0,0,0
"0SP433Z","8019","10000",1,0,0,0,0
"0SP437Z","8019","10000",1,0,0,0,0
"0SP43JZ","8009","10000",1,0,0,0,0
"0SP43KZ","8019","10000",1,0,0,0,0
"0SP440Z","8019","10000",1,0,0,0,0
"0SP443Z","8019","10000",1,0,0,0,0
"0SP447Z","8019","10000",1,0,0,0,0
"0SP44JZ","8009","10000",1,0,0,0,0
"0SP44KZ","8019","10000",1,0,0,0,0
"0SP4X0Z","9789","10000",1,0,0,0,0
"0SP4X3Z","9789","10000",1,0,0,0,0
"0SP500Z","8019","10000",1,0,0,0,0
"0SP503Z","8019","10000",1,0,0,0,0
"0SP504Z","8019","10000",1,0,0,0,0
"0SP507Z","8019","10000",1,0,0,0,0
"0SP508Z","8457","10000",1,0,0,0,0
"0SP50JZ","8009","10000",1,0,0,0,0
"0SP50KZ","8019","10000",1,0,0,0,0
"0SP530Z","8019","10000",1,0,0,0,0
"0SP533Z","8019","10000",1,0,0,0,0
"0SP534Z","8019","10000",1,0,0,0,0
"0SP537Z","8019","10000",1,0,0,0,0
"0SP538Z","8457","10000",1,0,0,0,0
"0SP53JZ","8009","10000",1,0,0,0,0
"0SP53KZ","8019","10000",1,0,0,0,0
"0SP540Z","8019","10000",1,0,0,0,0
"0SP543Z","8019","10000",1,0,0,0,0
"0SP544Z","8019","10000",1,0,0,0,0
"0SP547Z","8019","10000",1,0,0,0,0
"0SP548Z","8457","10000",1,0,0,0,0
"0SP54JZ","8009","10000",1,0,0,0,0
"0SP54KZ","8019","10000",1,0,0,0,0
"0SP5X0Z","9789","10000",1,0,0,0,0
"0SP5X3Z","9789","10000",1,0,0,0,0
"0SP5X4Z","9789","10000",1,0,0,0,0
"0SP600Z","8019","10000",1,0,0,0,0
"0SP603Z","8019","10000",1,0,0,0,0
"0SP604Z","8019","10000",1,0,0,0,0
"0SP607Z","8019","10000",1,0,0,0,0
"0SP608Z","8457","10000",1,0,0,0,0
"0SP60JZ","8009","10000",1,0,0,0,0
"0SP60KZ","8019","10000",1,0,0,0,0
"0SP630Z","8019","10000",1,0,0,0,0
"0SP633Z","8019","10000",1,0,0,0,0
"0SP634Z","8019","10000",1,0,0,0,0
"0SP637Z","8019","10000",1,0,0,0,0
"0SP638Z","8457","10000",1,0,0,0,0
"0SP63JZ","8009","10000",1,0,0,0,0
"0SP63KZ","8019","10000",1,0,0,0,0
"0SP640Z","8019","10000",1,0,0,0,0
"0SP643Z","8019","10000",1,0,0,0,0
"0SP644Z","8019","10000",1,0,0,0,0
"0SP647Z","8019","10000",1,0,0,0,0
"0SP648Z","8457","10000",1,0,0,0,0
"0SP64JZ","8009","10000",1,0,0,0,0
"0SP64KZ","8019","10000",1,0,0,0,0
"0SP6X0Z","9789","10000",1,0,0,0,0
"0SP6X3Z","9789","10000",1,0,0,0,0
"0SP6X4Z","9789","10000",1,0,0,0,0
"0SP700Z","8019","10000",1,0,0,0,0
"0SP703Z","8019","10000",1,0,0,0,0
"0SP704Z","8019","10000",1,0,0,0,0
"0SP707Z","8019","10000",1,0,0,0,0
"0SP708Z","8457","10000",1,0,0,0,0
"0SP70JZ","8009","10000",1,0,0,0,0
"0SP70KZ","8019","10000",1,0,0,0,0
"0SP730Z","8019","10000",1,0,0,0,0
"0SP733Z","8019","10000",1,0,0,0,0
"0SP734Z","8019","10000",1,0,0,0,0
"0SP737Z","8019","10000",1,0,0,0,0
"0SP738Z","8457","10000",1,0,0,0,0
"0SP73JZ","8009","10000",1,0,0,0,0
"0SP73KZ","8019","10000",1,0,0,0,0
"0SP740Z","8019","10000",1,0,0,0,0
"0SP743Z","8019","10000",1,0,0,0,0
"0SP744Z","8019","10000",1,0,0,0,0
"0SP747Z","8019","10000",1,0,0,0,0
"0SP748Z","8457","10000",1,0,0,0,0
"0SP74JZ","8009","10000",1,0,0,0,0
"0SP74KZ","8019","10000",1,0,0,0,0
"0SP7X0Z","9789","10000",1,0,0,0,0
"0SP7X3Z","9789","10000",1,0,0,0,0
"0SP7X4Z","9789","10000",1,0,0,0,0
"0SP800Z","8019","10000",1,0,0,0,0
"0SP803Z","8019","10000",1,0,0,0,0
"0SP804Z","8019","10000",1,0,0,0,0
"0SP807Z","8019","10000",1,0,0,0,0
"0SP808Z","8457","10000",1,0,0,0,0
"0SP80JZ","8009","10000",1,0,0,0,0
"0SP80KZ","8019","10000",1,0,0,0,0
"0SP830Z","8019","10000",1,0,0,0,0
"0SP833Z","8019","10000",1,0,0,0,0
"0SP834Z","8019","10000",1,0,0,0,0
"0SP837Z","8019","10000",1,0,0,0,0
"0SP838Z","8457","10000",1,0,0,0,0
"0SP83JZ","8009","10000",1,0,0,0,0
"0SP83KZ","8019","10000",1,0,0,0,0
"0SP840Z","8019","10000",1,0,0,0,0
"0SP843Z","8019","10000",1,0,0,0,0
"0SP844Z","8019","10000",1,0,0,0,0
"0SP847Z","8019","10000",1,0,0,0,0
"0SP848Z","8457","10000",1,0,0,0,0
"0SP84JZ","8009","10000",1,0,0,0,0
"0SP84KZ","8019","10000",1,0,0,0,0
"0SP8X0Z","9789","10000",1,0,0,0,0
"0SP8X3Z","9789","10000",1,0,0,0,0
"0SP8X4Z","9789","10000",1,0,0,0,0
"0SP900Z","8015","10000",1,0,0,0,0
"0SP903Z","8015","10000",1,0,0,0,0
"0SP904Z","8015","10000",1,0,0,0,0
"0SP905Z","8015","10000",1,0,0,0,0
"0SP907Z","8015","10000",1,0,0,0,0
"0SP908Z","8457","10000",1,0,0,0,0
"0SP909Z","8005","10000",1,0,0,0,0
"0SP90BZ","8015","10000",1,0,0,0,0
"0SP90JZ","8005","10000",1,0,0,0,0
"0SP90KZ","8015","10000",1,0,0,0,0
"0SP930Z","8015","10000",1,0,0,0,0
"0SP933Z","8015","10000",1,0,0,0,0
"0SP934Z","8015","10000",1,0,0,0,0
"0SP935Z","8015","10000",1,0,0,0,0
"0SP937Z","8015","10000",1,0,0,0,0
"0SP938Z","8457","10000",1,0,0,0,0
"0SP93JZ","8005","10000",1,0,0,0,0
"0SP93KZ","8015","10000",1,0,0,0,0
"0SP940Z","8015","10000",1,0,0,0,0
"0SP943Z","8015","10000",1,0,0,0,0
"0SP944Z","8015","10000",1,0,0,0,0
"0SP945Z","8015","10000",1,0,0,0,0
"0SP947Z","8015","10000",1,0,0,0,0
"0SP948Z","8457","10000",1,0,0,0,0
"0SP94JZ","8005","10000",1,0,0,0,0
"0SP94KZ","8015","10000",1,0,0,0,0
"0SP9X0Z","9789","10000",1,0,0,0,0
"0SP9X3Z","9789","10000",1,0,0,0,0
"0SP9X4Z","9789","10000",1,0,0,0,0
"0SP9X5Z","9788","10000",1,0,0,0,0
"0SPB00Z","8015","10000",1,0,0,0,0
"0SPB03Z","8015","10000",1,0,0,0,0
"0SPB04Z","8015","10000",1,0,0,0,0
"0SPB05Z","8015","10000",1,0,0,0,0
"0SPB07Z","8015","10000",1,0,0,0,0
"0SPB08Z","8457","10000",1,0,0,0,0
"0SPB09Z","8005","10000",1,0,0,0,0
"0SPB0BZ","8015","10000",1,0,0,0,0
"0SPB0JZ","8005","10000",1,0,0,0,0
"0SPB0KZ","8015","10000",1,0,0,0,0
"0SPB30Z","8015","10000",1,0,0,0,0
"0SPB33Z","8015","10000",1,0,0,0,0
"0SPB34Z","8015","10000",1,0,0,0,0
"0SPB35Z","8015","10000",1,0,0,0,0
"0SPB37Z","8015","10000",1,0,0,0,0
"0SPB38Z","8457","10000",1,0,0,0,0
"0SPB3JZ","8005","10000",1,0,0,0,0
"0SPB3KZ","8015","10000",1,0,0,0,0
"0SPB40Z","8015","10000",1,0,0,0,0
"0SPB43Z","8015","10000",1,0,0,0,0
"0SPB44Z","8015","10000",1,0,0,0,0
"0SPB45Z","8015","10000",1,0,0,0,0
"0SPB47Z","8015","10000",1,0,0,0,0
"0SPB48Z","8457","10000",1,0,0,0,0
"0SPB4JZ","8005","10000",1,0,0,0,0
"0SPB4KZ","8015","10000",1,0,0,0,0
"0SPBX0Z","9789","10000",1,0,0,0,0
"0SPBX3Z","9789","10000",1,0,0,0,0
"0SPBX4Z","9789","10000",1,0,0,0,0
"0SPBX5Z","9788","10000",1,0,0,0,0
"0SPC00Z","8016","10000",1,0,0,0,0
"0SPC03Z","8016","10000",1,0,0,0,0
"0SPC04Z","8016","10000",1,0,0,0,0
"0SPC05Z","8016","10000",1,0,0,0,0
"0SPC07Z","8016","10000",1,0,0,0,0
"0SPC08Z","8457","10000",1,0,0,0,0
"0SPC09Z","8006","10000",1,0,0,0,0
"0SPC0JZ","8006","10000",1,0,0,0,0
"0SPC0KZ","8016","10000",1,0,0,0,0
"0SPC30Z","8016","10000",1,0,0,0,0
"0SPC33Z","8016","10000",1,0,0,0,0
"0SPC34Z","8016","10000",1,0,0,0,0
"0SPC35Z","8016","10000",1,0,0,0,0
"0SPC37Z","8016","10000",1,0,0,0,0
"0SPC38Z","8457","10000",1,0,0,0,0
"0SPC3JZ","8006","10000",1,0,0,0,0
"0SPC3KZ","8016","10000",1,0,0,0,0
"0SPC40Z","8016","10000",1,0,0,0,0
"0SPC43Z","8016","10000",1,0,0,0,0
"0SPC44Z","8016","10000",1,0,0,0,0
"0SPC45Z","8016","10000",1,0,0,0,0
"0SPC47Z","8016","10000",1,0,0,0,0
"0SPC48Z","8457","10000",1,0,0,0,0
"0SPC4JZ","8006","10000",1,0,0,0,0
"0SPC4KZ","8016","10000",1,0,0,0,0
"0SPCX0Z","9789","10000",1,0,0,0,0
"0SPCX3Z","9789","10000",1,0,0,0,0
"0SPCX4Z","9789","10000",1,0,0,0,0
"0SPCX5Z","9788","10000",1,0,0,0,0
"0SPD00Z","8016","10000",1,0,0,0,0
"0SPD03Z","8016","10000",1,0,0,0,0
"0SPD04Z","8016","10000",1,0,0,0,0
"0SPD05Z","8016","10000",1,0,0,0,0
"0SPD07Z","8016","10000",1,0,0,0,0
"0SPD08Z","8457","10000",1,0,0,0,0
"0SPD09Z","8006","10000",1,0,0,0,0
"0SPD0JZ","8006","10000",1,0,0,0,0
"0SPD0KZ","8016","10000",1,0,0,0,0
"0SPD30Z","8016","10000",1,0,0,0,0
"0SPD33Z","8016","10000",1,0,0,0,0
"0SPD34Z","8016","10000",1,0,0,0,0
"0SPD35Z","8016","10000",1,0,0,0,0
"0SPD37Z","8016","10000",1,0,0,0,0
"0SPD38Z","8457","10000",1,0,0,0,0
"0SPD3JZ","8006","10000",1,0,0,0,0
"0SPD3KZ","8016","10000",1,0,0,0,0
"0SPD40Z","8016","10000",1,0,0,0,0
"0SPD43Z","8016","10000",1,0,0,0,0
"0SPD44Z","8016","10000",1,0,0,0,0
"0SPD45Z","8016","10000",1,0,0,0,0
"0SPD47Z","8016","10000",1,0,0,0,0
"0SPD48Z","8457","10000",1,0,0,0,0
"0SPD4JZ","8006","10000",1,0,0,0,0
"0SPD4KZ","8016","10000",1,0,0,0,0
"0SPDX0Z","9789","10000",1,0,0,0,0
"0SPDX3Z","9789","10000",1,0,0,0,0
"0SPDX4Z","9789","10000",1,0,0,0,0
"0SPDX5Z","9788","10000",1,0,0,0,0
"0SPF00Z","8017","10000",1,0,0,0,0
"0SPF03Z","8017","10000",1,0,0,0,0
"0SPF04Z","8017","10000",1,0,0,0,0
"0SPF05Z","8017","10000",1,0,0,0,0
"0SPF07Z","8017","10000",1,0,0,0,0
"0SPF08Z","8457","10000",1,0,0,0,0
"0SPF0JZ","8007","10000",1,0,0,0,0
"0SPF0KZ","8017","10000",1,0,0,0,0
"0SPF30Z","8017","10000",1,0,0,0,0
"0SPF33Z","8017","10000",1,0,0,0,0
"0SPF34Z","8017","10000",1,0,0,0,0
"0SPF35Z","8017","10000",1,0,0,0,0
"0SPF37Z","8017","10000",1,0,0,0,0
"0SPF38Z","8457","10000",1,0,0,0,0
"0SPF3JZ","8007","10000",1,0,0,0,0
"0SPF3KZ","8017","10000",1,0,0,0,0
"0SPF40Z","8017","10000",1,0,0,0,0
"0SPF43Z","8017","10000",1,0,0,0,0
"0SPF44Z","8017","10000",1,0,0,0,0
"0SPF45Z","8017","10000",1,0,0,0,0
"0SPF47Z","8017","10000",1,0,0,0,0
"0SPF48Z","8457","10000",1,0,0,0,0
"0SPF4JZ","8007","10000",1,0,0,0,0
"0SPF4KZ","8017","10000",1,0,0,0,0
"0SPFX0Z","9789","10000",1,0,0,0,0
"0SPFX3Z","9789","10000",1,0,0,0,0
"0SPFX4Z","9789","10000",1,0,0,0,0
"0SPFX5Z","9788","10000",1,0,0,0,0
"0SPG00Z","8017","10000",1,0,0,0,0
"0SPG03Z","8017","10000",1,0,0,0,0
"0SPG04Z","8017","10000",1,0,0,0,0
"0SPG05Z","8017","10000",1,0,0,0,0
"0SPG07Z","8017","10000",1,0,0,0,0
"0SPG08Z","8457","10000",1,0,0,0,0
"0SPG0JZ","8007","10000",1,0,0,0,0
"0SPG0KZ","8017","10000",1,0,0,0,0
"0SPG30Z","8017","10000",1,0,0,0,0
"0SPG33Z","8017","10000",1,0,0,0,0
"0SPG34Z","8017","10000",1,0,0,0,0
"0SPG35Z","8017","10000",1,0,0,0,0
"0SPG37Z","8017","10000",1,0,0,0,0
"0SPG38Z","8457","10000",1,0,0,0,0
"0SPG3JZ","8007","10000",1,0,0,0,0
"0SPG3KZ","8017","10000",1,0,0,0,0
"0SPG40Z","8017","10000",1,0,0,0,0
"0SPG43Z","8017","10000",1,0,0,0,0
"0SPG44Z","8017","10000",1,0,0,0,0
"0SPG45Z","8017","10000",1,0,0,0,0
"0SPG47Z","8017","10000",1,0,0,0,0
"0SPG48Z","8457","10000",1,0,0,0,0
"0SPG4JZ","8007","10000",1,0,0,0,0
"0SPG4KZ","8017","10000",1,0,0,0,0
"0SPGX0Z","9789","10000",1,0,0,0,0
"0SPGX3Z","9789","10000",1,0,0,0,0
"0SPGX4Z","9789","10000",1,0,0,0,0
"0SPGX5Z","9788","10000",1,0,0,0,0
"0SPH00Z","8018","10000",1,0,0,0,0
"0SPH03Z","8018","10000",1,0,0,0,0
"0SPH04Z","8018","10000",1,0,0,0,0
"0SPH05Z","8018","10000",1,0,0,0,0
"0SPH07Z","8018","10000",1,0,0,0,0
"0SPH08Z","8457","10000",1,0,0,0,0
"0SPH0JZ","8008","10000",1,0,0,0,0
"0SPH0KZ","8018","10000",1,0,0,0,0
"0SPH30Z","8018","10000",1,0,0,0,0
"0SPH33Z","8018","10000",1,0,0,0,0
"0SPH34Z","8018","10000",1,0,0,0,0
"0SPH35Z","8018","10000",1,0,0,0,0
"0SPH37Z","8018","10000",1,0,0,0,0
"0SPH38Z","8457","10000",1,0,0,0,0
"0SPH3JZ","8008","10000",1,0,0,0,0
"0SPH3KZ","8018","10000",1,0,0,0,0
"0SPH40Z","8018","10000",1,0,0,0,0
"0SPH43Z","8018","10000",1,0,0,0,0
"0SPH44Z","8018","10000",1,0,0,0,0
"0SPH45Z","8018","10000",1,0,0,0,0
"0SPH47Z","8018","10000",1,0,0,0,0
"0SPH48Z","8457","10000",1,0,0,0,0
"0SPH4JZ","8008","10000",1,0,0,0,0
"0SPH4KZ","8018","10000",1,0,0,0,0
"0SPHX0Z","9789","10000",1,0,0,0,0
"0SPHX3Z","9789","10000",1,0,0,0,0
"0SPHX4Z","9789","10000",1,0,0,0,0
"0SPHX5Z","9788","10000",1,0,0,0,0
"0SPJ00Z","8018","10000",1,0,0,0,0
"0SPJ03Z","8018","10000",1,0,0,0,0
"0SPJ04Z","8018","10000",1,0,0,0,0
"0SPJ05Z","8018","10000",1,0,0,0,0
"0SPJ07Z","8018","10000",1,0,0,0,0
"0SPJ08Z","8457","10000",1,0,0,0,0
"0SPJ0JZ","8008","10000",1,0,0,0,0
"0SPJ0KZ","8018","10000",1,0,0,0,0
"0SPJ30Z","8018","10000",1,0,0,0,0
"0SPJ33Z","8018","10000",1,0,0,0,0
"0SPJ34Z","8018","10000",1,0,0,0,0
"0SPJ35Z","8018","10000",1,0,0,0,0
"0SPJ37Z","8018","10000",1,0,0,0,0
"0SPJ38Z","8457","10000",1,0,0,0,0
"0SPJ3JZ","8008","10000",1,0,0,0,0
"0SPJ3KZ","8018","10000",1,0,0,0,0
"0SPJ40Z","8018","10000",1,0,0,0,0
"0SPJ43Z","8018","10000",1,0,0,0,0
"0SPJ44Z","8018","10000",1,0,0,0,0
"0SPJ45Z","8018","10000",1,0,0,0,0
"0SPJ47Z","8018","10000",1,0,0,0,0
"0SPJ48Z","8457","10000",1,0,0,0,0
"0SPJ4JZ","8008","10000",1,0,0,0,0
"0SPJ4KZ","8018","10000",1,0,0,0,0
"0SPJX0Z","9789","10000",1,0,0,0,0
"0SPJX3Z","9789","10000",1,0,0,0,0
"0SPJX4Z","9789","10000",1,0,0,0,0
"0SPJX5Z","9788","10000",1,0,0,0,0
"0SPK00Z","8018","10000",1,0,0,0,0
"0SPK03Z","8018","10000",1,0,0,0,0
"0SPK04Z","8018","10000",1,0,0,0,0
"0SPK05Z","8018","10000",1,0,0,0,0
"0SPK07Z","8018","10000",1,0,0,0,0
"0SPK08Z","8457","10000",1,0,0,0,0
"0SPK0JZ","8008","10000",1,0,0,0,0
"0SPK0KZ","8018","10000",1,0,0,0,0
"0SPK30Z","8018","10000",1,0,0,0,0
"0SPK33Z","8018","10000",1,0,0,0,0
"0SPK34Z","8018","10000",1,0,0,0,0
"0SPK35Z","8018","10000",1,0,0,0,0
"0SPK37Z","8018","10000",1,0,0,0,0
"0SPK38Z","8457","10000",1,0,0,0,0
"0SPK3JZ","8008","10000",1,0,0,0,0
"0SPK3KZ","8018","10000",1,0,0,0,0
"0SPK40Z","8018","10000",1,0,0,0,0
"0SPK43Z","8018","10000",1,0,0,0,0
"0SPK44Z","8018","10000",1,0,0,0,0
"0SPK45Z","8018","10000",1,0,0,0,0
"0SPK47Z","8018","10000",1,0,0,0,0
"0SPK48Z","8457","10000",1,0,0,0,0
"0SPK4JZ","8008","10000",1,0,0,0,0
"0SPK4KZ","8018","10000",1,0,0,0,0
"0SPKX0Z","9789","10000",1,0,0,0,0
"0SPKX3Z","9789","10000",1,0,0,0,0
"0SPKX4Z","9789","10000",1,0,0,0,0
"0SPKX5Z","9788","10000",1,0,0,0,0
"0SPL00Z","8018","10000",1,0,0,0,0
"0SPL03Z","8018","10000",1,0,0,0,0
"0SPL04Z","8018","10000",1,0,0,0,0
"0SPL05Z","8018","10000",1,0,0,0,0
"0SPL07Z","8018","10000",1,0,0,0,0
"0SPL08Z","8457","10000",1,0,0,0,0
"0SPL0JZ","8008","10000",1,0,0,0,0
"0SPL0KZ","8018","10000",1,0,0,0,0
"0SPL30Z","8018","10000",1,0,0,0,0
"0SPL33Z","8018","10000",1,0,0,0,0
"0SPL34Z","8018","10000",1,0,0,0,0
"0SPL35Z","8018","10000",1,0,0,0,0
"0SPL37Z","8018","10000",1,0,0,0,0
"0SPL38Z","8457","10000",1,0,0,0,0
"0SPL3JZ","8008","10000",1,0,0,0,0
"0SPL3KZ","8018","10000",1,0,0,0,0
"0SPL40Z","8018","10000",1,0,0,0,0
"0SPL43Z","8018","10000",1,0,0,0,0
"0SPL44Z","8018","10000",1,0,0,0,0
"0SPL45Z","8018","10000",1,0,0,0,0
"0SPL47Z","8018","10000",1,0,0,0,0
"0SPL48Z","8457","10000",1,0,0,0,0
"0SPL4JZ","8008","10000",1,0,0,0,0
"0SPL4KZ","8018","10000",1,0,0,0,0
"0SPLX0Z","9789","10000",1,0,0,0,0
"0SPLX3Z","9789","10000",1,0,0,0,0
"0SPLX4Z","9789","10000",1,0,0,0,0
"0SPLX5Z","9788","10000",1,0,0,0,0
"0SPM00Z","8018","10000",1,0,0,0,0
"0SPM03Z","8018","10000",1,0,0,0,0
"0SPM04Z","8018","10000",1,0,0,0,0
"0SPM05Z","8018","10000",1,0,0,0,0
"0SPM07Z","8018","10000",1,0,0,0,0
"0SPM08Z","8457","10000",1,0,0,0,0
"0SPM0JZ","8008","10000",1,0,0,0,0
"0SPM0KZ","8018","10000",1,0,0,0,0
"0SPM30Z","8018","10000",1,0,0,0,0
"0SPM33Z","8018","10000",1,0,0,0,0
"0SPM34Z","8018","10000",1,0,0,0,0
"0SPM35Z","8018","10000",1,0,0,0,0
"0SPM37Z","8018","10000",1,0,0,0,0
"0SPM38Z","8457","10000",1,0,0,0,0
"0SPM3JZ","8008","10000",1,0,0,0,0
"0SPM3KZ","8018","10000",1,0,0,0,0
"0SPM40Z","8018","10000",1,0,0,0,0
"0SPM43Z","8018","10000",1,0,0,0,0
"0SPM44Z","8018","10000",1,0,0,0,0
"0SPM45Z","8018","10000",1,0,0,0,0
"0SPM47Z","8018","10000",1,0,0,0,0
"0SPM48Z","8457","10000",1,0,0,0,0
"0SPM4JZ","8008","10000",1,0,0,0,0
"0SPM4KZ","8018","10000",1,0,0,0,0
"0SPMX0Z","9789","10000",1,0,0,0,0
"0SPMX3Z","9789","10000",1,0,0,0,0
"0SPMX4Z","9789","10000",1,0,0,0,0
"0SPMX5Z","9788","10000",1,0,0,0,0
"0SPN00Z","8018","10000",1,0,0,0,0
"0SPN03Z","8018","10000",1,0,0,0,0
"0SPN04Z","8018","10000",1,0,0,0,0
"0SPN05Z","8018","10000",1,0,0,0,0
"0SPN07Z","8018","10000",1,0,0,0,0
"0SPN08Z","8457","10000",1,0,0,0,0
"0SPN0JZ","8008","10000",1,0,0,0,0
"0SPN0KZ","8018","10000",1,0,0,0,0
"0SPN30Z","8018","10000",1,0,0,0,0
"0SPN33Z","8018","10000",1,0,0,0,0
"0SPN34Z","8018","10000",1,0,0,0,0
"0SPN35Z","8018","10000",1,0,0,0,0
"0SPN37Z","8018","10000",1,0,0,0,0
"0SPN38Z","8457","10000",1,0,0,0,0
"0SPN3JZ","8008","10000",1,0,0,0,0
"0SPN3KZ","8018","10000",1,0,0,0,0
"0SPN40Z","8018","10000",1,0,0,0,0
"0SPN43Z","8018","10000",1,0,0,0,0
"0SPN44Z","8018","10000",1,0,0,0,0
"0SPN45Z","8018","10000",1,0,0,0,0
"0SPN47Z","8018","10000",1,0,0,0,0
"0SPN48Z","8457","10000",1,0,0,0,0
"0SPN4JZ","8008","10000",1,0,0,0,0
"0SPN4KZ","8018","10000",1,0,0,0,0
"0SPNX0Z","9789","10000",1,0,0,0,0
"0SPNX3Z","9789","10000",1,0,0,0,0
"0SPNX4Z","9789","10000",1,0,0,0,0
"0SPNX5Z","9788","10000",1,0,0,0,0
"0SPP00Z","8018","10000",1,0,0,0,0
"0SPP03Z","8018","10000",1,0,0,0,0
"0SPP04Z","8018","10000",1,0,0,0,0
"0SPP05Z","8018","10000",1,0,0,0,0
"0SPP07Z","8018","10000",1,0,0,0,0
"0SPP08Z","8457","10000",1,0,0,0,0
"0SPP0JZ","8008","10000",1,0,0,0,0
"0SPP0KZ","8018","10000",1,0,0,0,0
"0SPP30Z","8018","10000",1,0,0,0,0
"0SPP33Z","8018","10000",1,0,0,0,0
"0SPP34Z","8018","10000",1,0,0,0,0
"0SPP35Z","8018","10000",1,0,0,0,0
"0SPP37Z","8018","10000",1,0,0,0,0
"0SPP38Z","8457","10000",1,0,0,0,0
"0SPP3JZ","8008","10000",1,0,0,0,0
"0SPP3KZ","8018","10000",1,0,0,0,0
"0SPP40Z","8018","10000",1,0,0,0,0
"0SPP43Z","8018","10000",1,0,0,0,0
"0SPP44Z","8018","10000",1,0,0,0,0
"0SPP45Z","8018","10000",1,0,0,0,0
"0SPP47Z","8018","10000",1,0,0,0,0
"0SPP48Z","8457","10000",1,0,0,0,0
"0SPP4JZ","8008","10000",1,0,0,0,0
"0SPP4KZ","8018","10000",1,0,0,0,0
"0SPPX0Z","9789","10000",1,0,0,0,0
"0SPPX3Z","9789","10000",1,0,0,0,0
"0SPPX4Z","9789","10000",1,0,0,0,0
"0SPPX5Z","9788","10000",1,0,0,0,0
"0SPQ00Z","8018","10000",1,0,0,0,0
"0SPQ03Z","8018","10000",1,0,0,0,0
"0SPQ04Z","8018","10000",1,0,0,0,0
"0SPQ05Z","8018","10000",1,0,0,0,0
"0SPQ07Z","8018","10000",1,0,0,0,0
"0SPQ08Z","8457","10000",1,0,0,0,0
"0SPQ0JZ","8008","10000",1,0,0,0,0
"0SPQ0KZ","8018","10000",1,0,0,0,0
"0SPQ30Z","8018","10000",1,0,0,0,0
"0SPQ33Z","8018","10000",1,0,0,0,0
"0SPQ34Z","8018","10000",1,0,0,0,0
"0SPQ35Z","8018","10000",1,0,0,0,0
"0SPQ37Z","8018","10000",1,0,0,0,0
"0SPQ38Z","8457","10000",1,0,0,0,0
"0SPQ3JZ","8008","10000",1,0,0,0,0
"0SPQ3KZ","8018","10000",1,0,0,0,0
"0SPQ40Z","8018","10000",1,0,0,0,0
"0SPQ43Z","8018","10000",1,0,0,0,0
"0SPQ44Z","8018","10000",1,0,0,0,0
"0SPQ45Z","8018","10000",1,0,0,0,0
"0SPQ47Z","8018","10000",1,0,0,0,0
"0SPQ48Z","8457","10000",1,0,0,0,0
"0SPQ4JZ","8008","10000",1,0,0,0,0
"0SPQ4KZ","8018","10000",1,0,0,0,0
"0SPQX0Z","9789","10000",1,0,0,0,0
"0SPQX3Z","9789","10000",1,0,0,0,0
"0SPQX4Z","9789","10000",1,0,0,0,0
"0SPQX5Z","9788","10000",1,0,0,0,0
"0SQ00ZZ","8196","10000",1,0,0,0,0
"0SQ03ZZ","8196","10000",1,0,0,0,0
"0SQ04ZZ","8196","10000",1,0,0,0,0
"0SQ0XZZ","8196","10000",1,0,0,0,0
"0SQ20ZZ","8054","10000",1,0,0,0,0
"0SQ20ZZ","8196","10000",1,0,0,0,0
"0SQ23ZZ","8196","10000",1,0,0,0,0
"0SQ24ZZ","8196","10000",1,0,0,0,0
"0SQ2XZZ","8196","10000",1,0,0,0,0
"0SQ30ZZ","8196","10000",1,0,0,0,0
"0SQ33ZZ","8196","10000",1,0,0,0,0
"0SQ34ZZ","8196","10000",1,0,0,0,0
"0SQ3XZZ","8196","10000",1,0,0,0,0
"0SQ40ZZ","8054","10000",1,0,0,0,0
"0SQ40ZZ","8196","10000",1,0,0,0,0
"0SQ43ZZ","8196","10000",1,0,0,0,0
"0SQ44ZZ","8196","10000",1,0,0,0,0
"0SQ4XZZ","8196","10000",1,0,0,0,0
"0SQ50ZZ","8196","10000",1,0,0,0,0
